x,y
13.863933,36.42622
13.638481,36.354492
13.447202,36.36466
13.639486,36.607258
13.7886095,36.330143
14.013323,36.18331
13.995944,36.30036
13.398569,36.370773
13.878725,36.40796
14.089216,36.83488
13.923551,37.053055
14.234163,36.913677
14.239473,37.106052
13.732362,36.990417
14.117504,37.280327
13.891897,36.53218
14.045339,37.112335
14.127192,37.186996
14.109628,37.39491
13.954816,37.529057
14.031398,37.460373
13.951318,37.133537
14.09145,37.515583
14.278524,36.817226
14.006076,37.49848
14.216551,37.255188
14.397894,37.291912
13.9910755,37.24238
14.255867,37.37153
14.252676,37.779884
14.346346,37.700233
14.319983,37.4413
14.429353,37.507637
14.249935,37.734604
14.397187,37.913353
14.190967,37.530018
14.060703,37.772335
14.104075,37.69695
14.202067,37.799896
14.274847,37.7611
14.16194,37.780117
14.490331,38.247566
14.384998,38.05769
14.399662,38.384136
14.413744,37.80277
14.477438,38.2289
14.482711,38.243877
14.282697,37.790955
14.4542465,37.96042
14.466258,38.294415
14.433323,37.926376
15.012615,38.671688
14.692692,38.8186
14.686121,38.767765
14.80483,38.68606
14.836285,38.722645
14.55942,39.00928
14.983473,38.78726
14.74033,38.86389
14.66857,38.92353
14.9521675,39.271557
15.108595,39.570114
14.89081,39.09754
15.010203,39.146454
15.030181,39.581257
14.845808,39.45454
14.902763,39.35866
15.140985,39.474747
14.915087,39.108696
14.901223,39.306175
15.056163,39.716255
15.034337,39.53759
15.229764,39.469685
15.119853,39.73304
15.227678,39.534813
15.107013,39.592873
14.792608,39.538574
15.005952,39.57647
15.007116,39.770287
14.981946,39.552666
15.144472,39.91558
15.235345,39.817165
15.177005,40.115208
15.324835,39.920837
15.383359,39.794434
15.420701,39.771664
15.271684,40.036396
15.1525345,40.08806
15.5560255,39.98652
15.265933,39.97747
15.190935,40.26505
15.412148,40.145008
15.45894,40.137474
15.335835,40.1097
15.303726,40.50769
15.497259,40.30123
15.261399,40.156456
15.663572,40.513824
15.536561,40.61532
15.61411,40.58681
15.279753,40.656208
15.596724,41.415333
15.518996,40.94622
15.580017,41.182278
15.565684,40.671505
15.450188,40.86146
15.482718,40.82021
15.524735,41.379242
15.498321,40.572872
15.36005,41.03653
15.716068,41.52378
15.495287,41.82447
15.327245,42.037952
15.342466,42.100864
15.749464,41.31874
15.504233,41.114803
15.690521,41.507484
15.475792,41.524017
15.201471,41.99459
15.717985,41.644024
15.572076,41.761803
15.377504,41.888847
15.081913,42.181107
15.313518,41.94715
15.495072,41.808853
15.586059,41.74988
15.606949,41.703022
15.163196,42.10173
15.455828,41.946476
15.586413,41.771694
12.26996,34.337006
12.301057,34.253414
12.1995125,34.276142
12.090107,34.2734
12.178822,34.220695
12.06052,34.380135
12.088848,34.270058
12.119453,34.40377
12.1930485,34.441242
12.085187,34.249546
12.511747,34.231297
12.162944,34.500095
12.16166,34.55535
12.365219,34.588627
12.146076,34.512585
12.264992,34.284393
12.171124,34.256653
12.4121,34.354298
12.371368,34.355095
12.246427,34.56199
12.299176,34.434147
12.326963,34.751823
12.180973,34.67702
12.267925,34.252544
12.57137,34.701725
12.21274,34.44473
12.209174,34.370186
12.779612,34.443195
12.607008,34.549957
12.665298,34.37242
12.519208,34.950222
12.288823,34.477924
12.304171,34.594795
12.450303,35.456264
12.795131,35.689465
12.600229,35.563606
12.687836,35.3235
12.667382,35.4213
12.475968,35.27846
12.518609,35.197376
12.636634,34.970676
12.686319,34.96183
12.514798,35.35299
12.485105,35.438797
12.897158,35.78536
12.934147,35.938633
13.083137,35.46701
12.840854,35.958508
12.767553,35.93277
12.982129,35.888916
12.995719,35.91677
13.011702,35.931107
12.889927,35.627415
13.103085,35.526367
12.737085,35.900238
13.054941,36.37182
13.097479,36.018852
13.005741,36.264263
13.288151,36.026363
12.964322,36.322624
12.9874325,36.08089
